tweet_id|class_pos|class_both|tweet_word_list|tweet_cmplt|class_annotated
935342190007541760|"['not_applicable']"|"['not_applicable']"|"['everybody', 'please', 'support', 'thank', 'coming', 'afa', 'year', 'see', 'soon']"|'RT @BriPyon: Everybody please support @ash_mann1021 ! Thank you for coming to AFA this year! See you again soon! https://t.co/l1HBDMFE61|"['not_applicable']"
935394968428056577|"['not_applicable']"|"['not_applicable']"|"['pokemon', 'go', 'released', 'legendary', 'raids', 'two', 'weeks', 'via', 'aspirantsg']"|'Pokemon GO Ho-Oh Released In Legendary Raids For Two Weeks Only https://t.co/BMEGdSyDrO via AspirantSG'|"['not_applicable']"
935318332701523968|"['health']"|"['health']"|"['ive', 'learnt', 'fight', 'someone', 'wouldnt', 'fight']"|'RT @kiutypie: ive learnt not to fight for someone who wouldnt fight for me'|"['meaning_in_life']"
935334964014534657|"['not_applicable']"|"['not_applicable']"|"['short', 'strim', 'maybe', 'come', 'chill', 'live']"|'RT @AngelicHarby: Short strim? Maybe. Come chill #Fallout4 #Supportsmallstreamers #ScholarlyGamers  live at https://t.co/ws5m8EDmqT'|"['not_applicable']"
935367720370970624|"['not_applicable']"|"['not_applicable']"|"['adidas', 'nike', 'magic', 'incantation', 'scene', 'editing']"|"'RT @nohtaehyunfan: ""Adidas! Nike! 1 2 3!"" 😂😂 the magic incantation for scene editing   #Reason_노태현_MakesMeSmile https://t.co/GCZ9FikdlS'"|"['not_applicable']"
935327562942820352|"['not_applicable']"|"['not_applicable']"|"['excited', 'watch', 'soho', 'bring', 'apac', 'ecosystem', 'platform', 'silicon', 'valley', 'new', 'office', 'ca']"|'Very excited to watch SoHo bring the APAC ecosystem and platform to Silicon Valley with their new office in CA! https://t.co/QCTzVSX729|"['not_applicable']"
935399317086408705|"['not_applicable']"|"['not_applicable']"|"['november', 'matrix', 'november', 'noir', 'december', 'ego', 'bap', 'idols', 'always', 'end', 'year', 'bang', 'h']"|"'RT @bapforeverasone: 2015 November : MATRIX 2016 November : NOIR 2017 December : EGO   BAP, IDOLS WHO ALWAYS END THE YEAR WITH A BANG 👏👏👏 h…'"|"['not_applicable']"
935479912789692416|"['not_applicable']"|"['not_applicable']"|"['really', 'good', 'pap', 'needs', 'resort', 'demand', 'note', 'fine', 'suit', 'jail', 'threat', 'sell']"|"'RT @MediShield15: If #MediShieldLife is really so good, why PAP needs to resort to ""Demand Note, Fine, Suit &amp; Jail""+ Threat to sell y… '"|"['politics']"
935393155758698496|"['not_applicable']"|"['not_applicable']"|"['giant', 'display', 'sales', 'corner', 'like', 'got', 'siren', 'light']"|'Only Giant will display a sales corner until like that. Got siren light some more https://t.co/DErhXXaIyi'|"['not_applicable']"
935479589324779520|"['not_applicable']"|"['not_applicable']"|"['jin', 'going', 'make', 'someone', 'wear', 'full', 'pink', 'outfit', 'remembered', 'threw', 'away', 'pink', 'pants']"|'RT @vantaekim: jin: i was going to make someone wear a full pink outfit but i remembered i threw away my pink pants'|"['not_applicable']"
935374267281170432|"['health']"|"['health']"|"['hweseung', 'getting', 'punishment', 'walking', 'around', 'fully', 'covered', 'eating', 'something', 'hot', 'like', 'hotb']"|'RT @derpy_meme: @NFlyingofficial Hweseung getting punishment by walking around fully covered while eating something hot like a hotb… '|"['not_applicable']"
935416497760976896|"['not_applicable']"|"['not_applicable']"|"['wanna', 'watch', 'ah', 'boys', 'man', 'lehhh']"|'RT @_Thalapathii: I wanna watch ah boys to man 4 lehhh'|"['not_applicable']"
935334188982476801|"['not_applicable']"|"['environment']"|"['sooo', 'r', 'u', 'moving']"|'RT @lowkeylean: sooo when r u moving out? https://t.co/hyfV6RHMSc'|"['not_applicable']"
935389949792198656|"['not_applicable']"|"['not_applicable']"|"['many', 'ah', 'liang', 'ipoh', 'hor', 'fun', 'know', 'one', 'maxwell', 'fc', 'amoy', 'fc', 'one', 'used']"|"'How many  Ah Liang  Ipoh Hor Fun  are there?  I know there’s one at Maxwell FC, Amoy FC and one that used to be at… https://t.co/xIuMiYLZ08"|"['not_applicable']"
935311081211170816|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935330994521100289|"['economics']"|"['economics']"|"['second', 'binary', 'option', 'trading']"|"'#Foreign #Exchange, 60 Second Binary Option Trading https://t.co/GKyO23tgAG'"|"['not_applicable']"
935366000165339136|"['not_applicable']"|"['social_relations']"|"['yes', 'omg', 'wait', 'buy', 'nights', 'singapore']"|'@hannahmisabella YES omg I can’t wait. I will buy for all nights they have in Singapore'|"['not_applicable']"
935400579932684288|"['not_applicable']"|"['not_applicable']"|"['chanyeol', 'says', 'wants', 'try', 'sports', 'world', 'wants', 'try', 'tennis', 'specially', 'mentioned', 'tennis']"|"'RT @qtpiebyunbaek: Chanyeol says he wants to try all the sports in the world, he wants to try Tennis!! (he specially mentioned Tennis!… '"|"['not_applicable']"
935374135152189440|"['meaning_in_life']"|"['health']"|"['everyone', 'animal', 'lovers', 'even', 'talking', 'keeping', 'deer', 'burrito', 'bat', 'talking']"|'Why can’t everyone be animal lovers? I’m not even talking about keeping a deer or a burrito bat. I’m talking about… https://t.co/IO12WoY0M7|"['meaning_in_life']"
935417437499023360|"['meaning_in_life']"|"['social_relations']"|"['filipinos', 'spend', 'days', 'year', 'stuck', 'traffic', 'study']"|'RT @STcom: Filipinos spend 16 days a year stuck in traffic: Study https://t.co/ScBjZNNvmU https://t.co/NouOR1U9LE'|"['meaning_in_life']"
935383492933836800|"['not_applicable']"|"['health']"|"['picture', 'nice', 'scroll', 'feed', 'find', 'something', 'doesnt', 'trigger']"|'RT @DUALIPA: Here’s this picture because its nice to scroll through your feed and find something that doesnt trigger you https://t.co/KC1tW…'|"['not_applicable']"
935459725134594054|"['health']"|"['health']"|"['one', 'best', 'feelings', 'someone', 'understands', 'without', 'say', 'anything']"|'One of the best feelings is when someone understands you without you having to say anything'|"['meaning_in_life']"
935351844041236481|"['not_applicable']"|"['meaning_in_life']"|"['people', 'ignore', 'design', 'ignores', 'people', 'frank', 'chimero']"|'People ignore design that ignores people. — Frank Chimero'|"['meaning_in_life']"
935399204679233536|"['politics']"|"['politics']"|"['shows', 'profoundly', 'government', 'paranoid', 'desire', 'maintain', 'political', 'control', 'trumps', 'notions', 'justice', 'human', 'rights']"|"'@STcom This ""shows how profoundly the government\'s paranoid desire to maintain political control trumps notions of justice and human rights""'"|"['politics']"
935355295450087424|"['not_applicable']"|"['not_applicable']"|"['mpa', 'academy', 'partners', 'ntu', 'para', 'limes', 'school', 'art', 'design', 'media', 'maritime', 'heritage', 'conference', 'https']"|"'RT @MPA_Singapore: MPA Academy partners NTU Para Limes and School of Art, Design and Media on the 1st maritime heritage conference. https:/…'"|"['not_applicable']"
935458889834807297|"['economics']"|"['economics']"|"['regional', 'business', 'development', 'manager', 'singapore']"|'Regional Business Development Manager - Singapore https://t.co/MwAaXlQYVq'|"['not_applicable']"
935445286583001088|"['not_applicable']"|"['not_applicable']"|"['shinee', 'five', 'also', 'nominated', 'three', 'categories', 'seoul', 'music', 'awards', 'main', 'award', 'bonsang', 'counts', 'votes']"|'RT @support_shinee: SHINee’s FIVE is also nominated in three categories at Seoul Music Awards: ⭐️Main Award (Bonsang) counts 30% votes… '|"['not_applicable']"
935457636568334337|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935415802584432641|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935396748813590530|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935434203906244608|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935399172886339584|"['not_applicable']"|"['health']"|"['push', 'away', 'people', 'truly', 'care', 'one', 'day', 'push', 'away', 'come', 'back']"|"'RT @PassionPosts: Don’t push away the people who truly care about you, because one day, you will push them away, and they won’t come back.'"|"['meaning_in_life']"
935437889210585088|"['not_applicable']"|"['not_applicable']"|"['shimmer', 'shine', 'dolls', 'available', 'definitely', 'top', 'x', 'mas', 'wish', 'list', 'items']"|'Shimmer &amp; Shine Dolls Now Available! We definitely have most of the top X’mas wish list items… https://t.co/XZTERlhRdi'|"['not_applicable']"
935347769098756096|"['not_applicable']"|"['not_applicable']"|"['reading', 'skills', 'improve', 'age', 'ability', 'level', 'help', 'immersive', 'reader', 'tool', 'http']"|'RT @MicrosoftEDU: Reading skills can improve at any age or ability level with the help of the Immersive Reader tool from #MicrosoftEDU http…'|"['not_applicable']"
935394961104580608|"['not_applicable']"|"['not_applicable']"|"['ofcourse', 'right', 'still', 'focused', 'careers', 'maymayloves', 'broadwaygems']"|"'@StarCinema Ofcourse! But right now, they are still focused on their careers!   MAYMAYLoves BroadwayGems'"|"['not_applicable']"
935394046222069760|"['not_applicable']"|"['environment']"|"['rt', 'person', 'icon', 'makes', 'heart', 'go', 'zoooooommm', 'whooooossshhhh']"|'RT @loserkaspbraks: rt if the person in your icon makes your heart go 💘💘💘💘💘💘💘💘💘💘💘 !!!!!!!!!!!!!! ZOOOOOOMMM 💗💗💗💗💗💗💗💗💗💗💗💗💗WHOOOOOSSSHHHH… '|"['not_applicable']"
935419649767772160|"['health']"|"['health']"|"['patient', 'good', 'things', 'come', 'wait']"|'RT @LONGDlSTANCE: Be patient. Good things come to those who wait.'|"['meaning_in_life']"
935339551974764544|"['not_applicable']"|"['health']"|"['wish', 'nothing', 'best', 'mean', 'best', 'means', 'best', 'c']"|"Just because I wish nothing but the best for you, doesn't mean I wasn't the best for you. It means you weren't the best for me (c)"|"['social_relations']"
935313577484963840|"['not_applicable']"|"['not_applicable']"|"['today', 'run', 'bts', 'ep', 'kst']"|'RT @Bulletproof_SG: [TODAY] Run BTS! 2017 - EP.29 @ 9PM KST #방탄소년단 @BTS_twt https://t.co/fTwzb73zrf'|"['not_applicable']"
935372752793620480|"['not_applicable']"|"['not_applicable']"|"['random', 'short', 'montage', 'today', 'siege']"|'#rainbowsixsiege Random short montage today on R6 Siege! https://t.co/YAqDgmvzau'|"['not_applicable']"
935449686932164608|"['not_applicable']"|"['not_applicable']"|"['got', 'listening', 'drop', 'remix', 'feat']"|RT @SpotifySG: So we just got Jung-SHOOK again after listening to @BTS_twt's\xa0Mic Drop remix by @steveaoki feat.\xa0@LifeOfDesiigner\xa0… |"['not_applicable']"
935371345235288064|"['not_applicable']"|"['health']"|"['sad', 'part', 'finally', 'let', 'someone', 'stop', 'took', 'get']"|"'RT @bloop: the sad part is, once you finally let someone have you, they stop doing what it took to get you'"|"['social_relations']"
935475856104919040|"['safety_security']"|"['social_relations']"|"['modern', 'c', 'four', 'compilers', 'four', 'different', 'interpretations', 'standard', 'potentially', 'wrong', 'ones']"|"'RT @pepper_chico: So this is modern C++, four compilers, four different interpretations of the standard (and potentially wrong ones):… '"|"['not_applicable']"
935480771565015041|"['not_applicable']"|"['social_relations']"|"['love', 'powerful', 'leader', 'caring', 'selfless', 'human', 'entire', 'universe', 'always', 'e']"|RT @jeonsbeauty: we love a powerful leader who is the most caring and selfless human being in this entire universe and he's always e… |"['meaning_in_life']"
935453185149243392|"['meaning_in_life']"|"['environment']"|"['call', 'indians', 'standing', 'together', 'week', 'deys']"|'RT @meepokdry_: What do you call 7 indians standing together?   A week.   Because there are 7 deys.'|"['not_applicable']"
935325668497346560|"['not_applicable']"|"['not_applicable']"|"['emojis', 'app', 'wait', 'see', 'one', 'gets', 'used']"|'RT @TheEllenShow: .@BTS_twt emojis are now in my @EmojiExploji app! I can’t wait to see which one gets used the most. #BTSxELLEN… '|"['not_applicable']"
935320316334632962|"['not_applicable']"|"['not_applicable']"|"['avengers', 'many', 'skills', 'defeat', 'thanos', 'infinity', 'war']"|RT @FiImFeed: avengers' many skills to defeat thanos in infinity war https://t.co/kRgLzClv6J|"['not_applicable']"
935351594115313664|"['not_applicable']"|"['health']"|"['rate', 'going', 'work', 'even', 'suffer', 'horrific', 'sudden', 'death', 'called', 'back', 'office']"|"'RT @isnani: At the rate we are going with our work, even if you suffer a horrific sudden death, you’d be called back to the office. 😶'"|"['meaning_in_life']"
935431569514356736|"['not_applicable']"|"['not_applicable']"|"['party', 'chanyeol', 'says', 'plays', 'battleground', 'baekhyun', 'get', 'first', 'place', 'unconditionally']"|"RT @qtpiebyunbaek: [CHAN-DAY PARTY 2017] Chanyeol says if he plays Battleground with Baekhyun, they'll get first place unconditionally… "|"['not_applicable']"
935432572036775937|"['not_applicable']"|"['not_applicable']"|"['mobile', 'display', 'advertising', 'expenditure', 'boosts', 'digital', 'advertising', 'growth', 'says', 'new', 'report']"|'RT @mobyaffiliates: Mobile display advertising expenditure boosts digital advertising growth says new @_iTac0 @iab report… '|"['not_applicable']"
935469904530198528|"['not_applicable']"|"['social_relations']"|"['exo', 'compiled', 'messages', 'slogans', 'past', 'days', 'eℓyxion', 'seoul', 'congratulatio']"|'RT @qtpiebyunbaek: [FROM EXO] They compiled all the messages on the slogans from the past 3 days of EℓyXiOn in Seoul ♡   Congratulatio… '|"['not_applicable']"
935457348734406656|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935465303584075777|"['not_applicable']"|"['not_applicable']"|"['upcoming', 'run', 'bts', 'ep', 'tomorrow', 'nov', 'kst']"|"'RT @Bulletproof_SG: [UPCOMING] Run BTS! 2017 - EP.29 tomorrow, 28 Nov @ 9PM KST  #방탄소년단 @BTS_twt https://t.co/WLpUACH4TX'"|"['not_applicable']"
935372496282382336|"['not_applicable']"|"['health']"|"['heard', 'guy', 'said', 'pening', 'ah', 'telinga', 'aku', 'ahahahaha', 'omg']"|'RT @NasHiFar: i just heard a guy said “pening ah telinga aku” ahahahaha omg'|"['not_applicable']"
935462476254023680|"['not_applicable']"|"['health']"|"['year', 'old', 'got', 'attitude', 'anyone', 'see', 'almost', 'fell', 'rewind', 'bih', 'back']"|'RT @AustinMcbroom: This 1 year old got attitude... Did anyone see when she almost fell and rewind that bih back 😂 https://t.co/pF0SuCv1ce'|"['not_applicable']"
935341276794195969|"['health']"|"['health']"|"['subuh', 'passed', 'dreamt', 'zuhur', 'lost', 'work', 'asar', 'got', 'skipped', 'sipped', 'tea', 'maghrib', 'fl']"|RT @syababaddin: Subuh - passed as I dreamt on Zuhur - was lost in the day's work Asar - got skipped as I sipped my tea Maghrib - fl… |"['not_applicable']"
935433256408961024|"['meaning_in_life']"|"['social_relations']"|"['seem', 'like', 'nice', 'person', 'become', 'friends', 'make', 'mind', 'one']"|'you seem like a nice person to become friends with ... — make up your mind which one is it am i  https://t.co/jc09ijGbNB'|"['social_relations']"
